cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;removida_do_mosc;data_fechamento;ano_fechamento;tx_endereco_completo;municipio_nome;UF_Sigla;longitude;latitude;cnae;Area_Assistencia_social;Populacao
2467531000114;CENTRO DE ORIENTACAO E EDUCACAO A JUVENTUDE;C.O.E.J.;1998-02-11;não;;;RUA MARLI OLIVEIRA COBRA217, VILA SANTA MARIA, São Paulo, SP, 04809020;S�o Paulo;SP;-46,6976974429996;-23,7167610049996;94308.0;1.0;11.904.961
12920752000150;INSTITUTO BRASILEIRO FILHAS DE SAO CAMILO;INSTITUICAO DE LONGA PERMANENCIA PARA IDOSOS SAO CAMILO;2010-11-16;não;;;RUA ADELINO BERTOLI139, VILA DOM PEDRO II, São Paulo, SP, 02241120;S�o Paulo;SP;-46,6059716089996;-23,4921032259996;87115.0;1.0;11.904.961
47460589000174;ASSOCIACAO DE PAIS E AMIGOS DOS DEFICIENTES MENTAIS;APADEME;1981-10-20;não;;;RUA MAD ANA JUSTINA100, GRAJAU, São Paulo, SP, 04852050;S�o Paulo;SP;-46,6605258529996;-23,7606818679996;87301.0;1.0;11.904.961
51727949000129;ASSOCIACAO METODISTA DE ACAO SOCIAL DE VILA MEDEIROS;AMAS;1979-05-19;não;;;RUA ANTONIO PALMIERI315, VL MEDEIROS, São Paulo, SP, 02220000;S�o Paulo;SP;-46,5842708399996;-23,4946092659996;88006.0;1.0;11.904.961
52801883000132;ACAO COMUNITARIA PAROQUIAL DO JARDIM COLONIAL PE EMIR RIGON;;1983-07-21;não;;;AVENIDA JOSE VELHO BARRETO281, PARQUE COLONIAL, São Paulo, SP, 03968080;S�o Paulo;SP;-46,4722539629996;-23,6050790989996;94308.0;1.0;11.904.961
52802295000202;AMA ASSOCIACAO DE AMIGOS DO AUTISTA;SITIO NOVA ESPERANCA;1992-08-24;não;;;RUA LUIS  GAMA890, CAMBUCI, São Paulo, SP, 01519000;S�o Paulo;SP;-46,6274167049996;-23,5610469019996;88006.0;1.0;11.904.961
56812373000200;ACAO SOCIAL PE PASCHOAL BIANCO.;CENTRO PARA CRIANCAS E ADOLESCENTES ZUMBI DOS PALMARES;2003-05-13;não;;;RUA SANTA MARIA MADALENA21, 41, VILA CALIFORNIA, São Paulo, SP, 03216030;S�o Paulo;SP;-46,5540216359996;-23,6073640049996;88006.0;1.0;11.904.961
3854356000342;CENTRO ORGANIZADO DE TRATAMENTO INTENSIVO A CRIANCA - C.O.T.I.C.;C.O.T.I.C. - III;2004-11-08;não;;;RUA LUIZ ANTONIO DOS SANTOS432, SANTA TEREZINHA, São Paulo, SP, 02460000;S�o Paulo;SP;-46,6370093599996;-23,4910531749996;87115.0;1.0;11.904.961
4373052000164;NUCLEO CRISTAO CIDADANIA E VIDA;;2001-03-20;não;;;AVENIDA TEN. AMARO FELICISSIMO DA SILVEIRA792, PQUE. NOVO MUNDO, São Paulo, SP, 02177000;S�o Paulo;SP;-46,5712925419996;-23,5137909879996;88006.0;1.0;11.904.961
60731569000582;SOCIEDADE SANTOS MARTIRES;UNIDADE NAKAMURA;2001-01-04;não;;;RUA SERINGAL DO RIO VERDE41, PARQUE BOLOGNE, São Paulo, SP, 04941020;S�o Paulo;SP;-46,7760319879996;-23,6996622479996;88006.0;1.0;11.904.961
62788484000132;CASA DOS VELHINHOS DE ONDINA LOBO;;1970-04-24;não;;;RUA REGINA BADRA471, SANTO AMARO, São Paulo, SP, 04641000;S�o Paulo;SP;-46,6868206549996;-23,6417308819996;94308.0;1.0;11.904.961
62024120000186;ABRACE ASSOC BRAS P/ O ADOLESCENTE E A CRIANCA ESPECIAL;;1990-03-15;não;;;RUA PRINCESA ISABEL548, BROOKLIN, São Paulo, SP, 04601001;S�o Paulo;SP;-46,6814972829996;-23,6208195579996;94308.0;1.0;11.904.961
62264494003518;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEC CRISTO REI;1987-01-21;não;;;RUA MARIA EUGENIA140, 158, TATUAPE, São Paulo, SP, 03081030;S�o Paulo;SP;-46,5741340949996;-23,5341748189996;88006.0;1.0;11.904.961
67493262000106;CONVIVER-ASSOCIACAO PARA INTEGRACAO AO JOVEM ESPECIAL;CONVIVER;1992-02-21;não;;;RUA PAULO BREGARO668, VILA MONUMENTO, São Paulo, SP, 04261000;S�o Paulo;SP;-46,6127514169996;-23,5841368259996;88006.0;1.0;11.904.961
18175351000107;ABRASA - ASSOCIACAO DE BEM ESTAR SOCIAL E SAUDE;ABRASA;2013-05-10;não;;;RUA GONCALO PINTO01, CONJ  01, JARDIM MONTE AZUL, São Paulo, SP, 05836220;S�o Paulo;SP;-46,7363394959996;-23,6439215929996;88006.0;1.0;11.904.961
388820000100;ASSOCIACAO BENEFICENTE SAO JERONIMO;SAO JERONIMO;1995-01-12;não;;;NA TV SIZENANDO FORTES46, VL RIO PEQUENO, São Paulo, SP, 05379020;S�o Paulo;SP;-46,7485830719996;-23,5627984829996;87115.0;1.0;11.904.961
43633288001620;COR CENTRO DE ORIENTACAO A FAMILIA;CA - CENTRO DE ACOLHIDA - ESPERANCA;2006-09-22;não;;;RUA CARDEAL ARCOVERDE1968, PINHEIROS, São Paulo, SP, 05408002;S�o Paulo;SP;-46,6908714949996;-23,5631775069996;87301.0;1.0;11.904.961
7873017000100;INSTITUTO SOCIAL E EDUCACIONAL ABC DIGITAL;ABC DIGITAL;2006-02-08;não;;;RUA ANTONIO JOAO DE MEDEIROS1030, ITAIM PAULISTA, São Paulo, SP, 08140060;S�o Paulo;SP;-46,3947524329996;-23,5106744739996;88006.0;1.0;11.904.961
4355614000147;GRUPO ASSISTENCIAL ARCO IRIS;ARCO IRIS;2000-12-26;não;;;RUA LIMA VERDE98, VILA DOS ANDRADAS, São Paulo, SP, 02610060;S�o Paulo;SP;-46,6634378289996;-23,4775236109996;88006.0;1.0;11.904.961
571005000174;AVAN ASSOCIACAO DOS VOLUNTARIOS ANONIMOS;;1994-11-10;não;;;RUA PORTO VELHO166, IMIRIM, São Paulo, SP, 02467000;S�o Paulo;SP;-46,6454541799996;-23,4930057049996;87115.0;1.0;11.904.961
61986402000100;ASSOCIACAO FILHAS DE SAO CAMILO;;1968-03-05;não;;;RUA ADELINO BORTOLI139, PARADA INGLESA, São Paulo, SP, 02241120;S�o Paulo;SP;-46,6059716089996;-23,4921032259996;86101.0;1.0;11.904.961
62852892000378;SOCIEDADE BENFEITORA JAGUARE;;2005-01-13;não;;;RUA MARSELHA45, JAGUARE, São Paulo, SP, 05332000;S�o Paulo;SP;-46,7457352379996;-23,5450687129996;88006.0;1.0;11.904.961
66512229000113;ASSOCIACAO PARQUE RESIDENCIAL TALARA;;1991-08-29;não;;;RUA ANTONIO RAPOSO BARRETO31, JD. DAS FLORES, São Paulo, SP, 04904170;S�o Paulo;SP;-46,7372626079996;-23,6738917989996;87301.0;1.0;11.904.961
55066187001190;ASSOCIACAO FRANCISCANA ALCANTARINA DE ASSISTENCIA SOCIAL;CENTRO COMUNITARIO ALCANTARINO DE SAO PAULO;2010-03-30;não;;;RUA FREI DURAO309, VILA SAO JOSE (IPIRANGA), São Paulo, SP, 04274000;S�o Paulo;SP;-46,6165515189996;-23,5909556579996;87301.0;1.0;11.904.961
33642455002537;ASSOCIACAO BENEFICENTE MERCEDARIA SANTO ANTONIO;LAR NOSSA SENHORA DAS MERCES;2004-11-23;não;;;RUA ELISA DE MORAES MENDES250, ALTO DE PINHEIROS, São Paulo, SP, 05449000;S�o Paulo;SP;-46,7056318759996;-23,5448870509996;87115.0;1.0;11.904.961
60731569000159;SOCIEDADE SANTOS MARTIRES;;1989-06-21;não;;;RUA LUIS BALDINATO09, JD SONIA REGINA, São Paulo, SP, 04935100;S�o Paulo;SP;-46,7691386969996;-23,6837338469996;88006.0;1.0;11.904.961
8987830000166;INSTITUTO DE PLANEJAMENTO E DESENVOLVIMENTO HOLISTICO - VISTA;VISTA;2007-07-31;não;;;RUA DO AROUCHE, 157, SALA  54, REPUBLICA, São Paulo, SP, 01219001;S�o Paulo;SP;-46,644889;-23,542207;94995.0;1.0;11.904.961
2537887000853;ASSOCIACAO BENEFICENTE IRMA IDELFRANCA;NCI - IRMA IDELFRANCA;2020-10-14;não;;;RUA EDALBERTO DOS SANTOS224, TERREOFRENTE, VILA PIRACICABA, São Paulo, SP, 08090120;S�o Paulo;SP;-46,4294790459996;-23,4774908669996;88006.0;1.0;11.904.961
6021402000159;CRIATIVA ACAO DE RESSOCIALIZACAO HUMANA;CRIATIVA;2003-11-17;não;;;RUA JOAO VESSONI253, VILA VESSONI, São Paulo, SP, 08020210;S�o Paulo;SP;-46,4412982949996;-23,5049837409996;87204.0;1.0;11.904.961
12342130000191;COMPANHIA BEM AVENTURADOS;CIA OFF ROAD UM POR TODOS E 4X4;2010-07-19;não;;;RUA CARANAPATUBA125, JARDIM UMARIZAL, São Paulo, SP, 05756220;S�o Paulo;SP;-46,7542585539996;-23,6246851479996;87301.0;1.0;11.904.961
36116575000111;ASSOCIACAO SAMBA PRA FAMILIA;;2019-11-19;não;;;RUA ITAPIOCABA60, JARDIM AMALIA, São Paulo, SP, 05892420;S�o Paulo;SP;-46,7851231659996;-23,6623084869996;87301.0;1.0;11.904.961
49350880000115;ASSOCIACAO NOVA UNIAO;;2023-01-26;não;;;RUA DOM LUIS FELIPE DE ORLEANS516, VILA MARIA BAIXA, São Paulo, SP, 02118000;S�o Paulo;SP;-46,5926658699996;-23,5151590599996;88006.0;1.0;11.904.961
391980000109;ASSOCIACAO DE PROM. E EDUC. DA CRIANCA E DO ADOLESCENTE;;1994-12-12;não;;;RUA MARGARINO TORRES1050, FUNDOS, VL MARIA, São Paulo, SP, 02119001;S�o Paulo;SP;-46,5855980939996;-23,5180199009996;87115.0;1.0;11.904.961
96523063000100;ASSOCIACAO MADRE TERESA DE CALCUTA;CEI MADRE TERESA DE CALCUTA;1993-07-01;não;;;RUA CORONEL DONATO209, VILA MATILDE, São Paulo, SP, 03512030;S�o Paulo;SP;-46,5272697639996;-23,5407061309996;85112.0;1.0;11.904.961
66861360000196;ASSOCIACAO PARA CRIANCAS ESPECIAIS E SOCIED ORGANIZADA;ACESO;1991-11-29;não;;;RUA ALVARO ADORNO05, JARDIM MONTE AZUL, São Paulo, SP, 05836120;S�o Paulo;SP;-46,7385023959996;-23,6474960739996;87115.0;1.0;11.904.961
62596853000195;INSTITUTO FRATERNAL DE LABORTERAPIA;;1972-12-12;não;;;RUA ASDRUBAL DO NASCIMENTO454, LIBERDADE, São Paulo, SP, 01316030;S�o Paulo;SP;-46,6376821829996;-23,5531982029996;87204.0;1.0;11.904.961
2998969000200;S.D.A - SOCIEDADE DE DEFESA E APOIO AS COMUNIDADES URBANAS;CEI GIRASSOL;2012-02-09;não;;;AVENIDA PACAEMBU829, PACAEMBU, São Paulo, SP, 01234000;S�o Paulo;SP;-46,6652638699996;-23,5432126199996;88006.0;1.0;11.904.961
385212000134;SOCIEDADE DE BENEFICIENCIA NOVO ESPACO;;1995-01-09;não;;;RUA VICENTE FERNANDES PINTO212, AGUA FUNDA, São Paulo, SP, 04156000;S�o Paulo;SP;-46,6233546519996;-23,6311944819996;87115.0;1.0;11.904.961
3035271000170;ASSOCIACAO MINHA RUA MINHA CASA;;1998-11-30;não;;;RUA DR LUND361, LIBERDADE, São Paulo, SP, 01513020;S�o Paulo;SP;-46,6311593929996;-23,5560814719996;88006.0;1.0;11.904.961
7396491000180;CRDC - CENTRO DE REFERENCIA E DESENVOLVIMENTO COMUNITARIO CORREIA;CRDC;2005-01-26;não;;;RUA JUCUPEMA794, PARADA XV DE NOVEMBRO, São Paulo, SP, 08246061;S�o Paulo;SP;-46,4348486179996;-23,5285446399996;88006.0;1.0;11.904.961
60665528000101;ASSOCIACAO PEDAGOGICA RUDOLF STEINER;;1966-08-16;não;;;RUA JOB LANE900, SANTO AMARO, São Paulo, SP, 04639001;S�o Paulo;SP;-46,6838696549996;-23,6378213349996;85139.0;1.0;11.904.961
60731569002100;SOCIEDADE SANTOS MARTIRES;CCA ALTO DA RIVIERA;2010-04-05;não;;;AVENIDA PROF MARIO MAZAGAO320, ALTO DA RIVIERA, São Paulo, SP, 04929080;S�o Paulo;SP;-46,7643526859996;-23,6986731979996;88006.0;1.0;11.904.961
10837495000161;AGAPE PHILOS - INSTITUTO DE APOIO AO CRESCIMENTO E DESENVOLVIMENTO INFANTOJUVENIL;INSTITUTO AGAPE PHILOS;2009-05-12;não;;;ESTRADA DE TAIPAS452, ANDAR 1, JARAGUA, São Paulo, SP, 02991000;S�o Paulo;SP;-46,7285275779996;-23,4363495629996;88006.0;1.0;11.904.961
6647526000144;ASSOCIACAO CONQUISTANDO UM ESPACO;;2004-06-21;não;;;RUA CORIOLANO DURAND23, VILA SANTA CATARINA, São Paulo, SP, 04375050;S�o Paulo;SP;-46,6557837999996;-23,6528001589996;88006.0;1.0;11.904.961
61668000149;INSTITUTO GEORGE MARK KLABIN;;1994-04-26;não;;;RUA DR RENATO PAES BARROS714, CONJ 64, ITAIM BIBI, São Paulo, SP, 04503001;S�o Paulo;SP;-46,6694385089996;-23,5849087769996;88006.0;1.0;11.904.961
13086051000200;INSTITUTO ESTRELA DO AMANHA;;2013-08-14;não;;;RUA PADRE MANUEL CAMPELLO95, VILA INACIO, São Paulo, SP, 05206020;S�o Paulo;SP;-46,7577321119997;-23,4059653459996;87301.0;1.0;11.904.961
4578632000198;SALVA VIDAS MIRIM SOCIEDADE CIVIL;SALVA VIDAS MIRIM;2001-07-25;não;;;AVENIDA VEREADOR JOSE DINIZ3300, 4 ANDAR - CONJ. 401,  CAMPO BELO, São Paulo, SP, 04604000;S�o Paulo;SP;-46,6978814089996;-23,6413195639996;88006.0;1.0;11.904.961
60490227000194;IMPULSO BRASIL;IMPULSO BRASIL;2025-04-22;não;;;RUA LIBERO BADARO, 306, ANDAR 2                   SALA  3, CENTRO, São Paulo, SP, 01008000;S�o Paulo;SP;-46,634695;-23,548548;88006.0;1.0;11.904.961
55945257000108;ASSOCIACAO BENEFICIENTE DA COMUNIDADE DE JESUS;;1986-06-25;não;;;RUA NOVA YORK1189, BROOKLIN PAULISTA, São Paulo, SP, 04560002;S�o Paulo;SP;-46,6852054319996;-23,6157289829996;88006.0;1.0;11.904.961
14334375000100;INSTITUTO DE EDUCACAO CONSOLATA;CRECHE PADRE BERNARDO GORA;2011-08-08;não;;;RUA GALEAO SAO VICENTE19, JARDIM PERI, São Paulo, SP, 02651100;S�o Paulo;SP;-46,6584118449996;-23,4615310679996;85112.0;1.0;11.904.961
62264494001140;CENTRO SOCIAL NOSSA SENHORA DO BOM PARTO;CEI SAGRADA FAMILIA;1987-01-21;não;;;RUA ABNER RIBEIRO BORGES396,       414, JARDIM ROSELI, São Paulo, SP, 08380045;S�o Paulo;SP;-46,4411605909996;-23,5957753099996;85112.0;1.0;11.904.961
47459151000176;GRUPO DE ASSISTENCIA SOCIAL CASA DE EMANUEL;CASA DE EMMANUEL;1981-10-19;não;;;RUA MARIANA B DA CONCEICAO250, JARDIM ESTHER, São Paulo, SP, 05373010;S�o Paulo;SP;-46,7583080479996;-23,5844229989996;88006.0;1.0;11.904.961
71739619000160;SOCIEDADE HOLY;;1993-10-26;não;;;AVENIDA GODOFREDO DE MELO VIANA70, JD N SRA DO CARMO, São Paulo, SP, 08275690;S�o Paulo;SP;-46,4767932719996;-23,5674804309996;87301.0;1.0;11.904.961
58931551000159;SOC AMIGOS DO B DO PARQUE SANTO ANTONIO E ADJACENCIAS;;1988-05-10;não;;;AVENIDA RAQUEL ALVES MOREIRA19, CAP DO SOCORRO, São Paulo, SP, 05821130;S�o Paulo;SP;-46,7524437349996;-23,6673439569996;87115.0;1.0;11.904.961
68155209000168;SOCIEDADE AMIGOS DO JARDIM SAO RAFAEL;;1992-08-03;não;;;RUA FREI AMADOR ARRAIS100, JARDIM SAO RAFAEL, São Paulo, SP, 04860050;S�o Paulo;SP;-46,7170653729996;-23,7604001799996;87115.0;1.0;11.904.961
5824978000868;INSTITUTO IRMA DULCE;SAICA VOVO NELI;2024-06-10;não;;;RUA MIGUEL MENTEM, 96, , VILA GUILHERME, São Paulo, SP, 02050010;S�o Paulo;SP;-46,614665;-23,518086;88006.0;1.0;11.904.961
49478019000218;SOCIEDADE AMIGOS DO BAIRRO DE V PROGRESSO E ADJACENCIAS;;2025-01-08;não;;;RUA CAETANO BASSO, 185, , PARQUE SAVOY CITY, São Paulo, SP, 03584130;S�o Paulo;SP;-46,487485;-23,561318;88006.0;1.0;11.904.961
4730949001099;ASSOCIACAO DEHONIANA BRASIL MERIDIONAL;INSTITUTO MENINOS DE SAO JUDAS TADEU;2008-11-11;não;;;AVENIDA ITACIRA2801, PTO. PAULISTA, São Paulo, SP, 04061003;S�o Paulo;SP;-46,6442740499996;-23,6249731159996;87301.0;1.0;11.904.961
2406322000160;CASA DA TERCEIRA IDADE TEREZA BUGOLIM;;1998-02-17;não;;;RUA PRIMAVERA DA VIDA01, B, VILA ROBERTINA, São Paulo, SP, 03807430;S�o Paulo;SP;-46,4691980029996;-23,4957117979996;88006.0;1.0;11.904.961
57745291000164;NURAP - NUCLEO DE APRENDIZAGEM PROFISSIONAL E ASSISTENCIA SOCIAL;;1987-07-09;não;;;RUA CORONEL LUIS BARROSO455, SANTO AMARO, São Paulo, SP, 04750030;S�o Paulo;SP;-46,7051254649996;-23,6473197949996;94308.0;1.0;11.904.961
62847249000194;LIONS CLUBE SAO PAULO PINHEIROS;;1985-01-31;não;;;AVENIDA PEDROSO DE MORAIS517, CONJUNTO 52, PINHEIROS, São Paulo, SP, 05419000;S�o Paulo;SP;-46,6921763219996;-23,5626935229996;87115.0;1.0;11.904.961
2172735000128;LAR DA CRIANCA FAVOS DE LUZ;;1996-11-01;não;;;RUA SAO SERAPIAO375, VILA RE, São Paulo, SP, 03664000;S�o Paulo;SP;-46,4982657299996;-23,5262548009996;87301.0;1.0;11.904.961
2833597000180;ASSOCIACAO METODISTA DE ACAO SOCIAL DE PINHEIROS;;1998-09-28;não;;;RUA DEPUTADO LACERDA FRANCO318, PINHEIROS, São Paulo, SP, 05418001;S�o Paulo;SP;-46,6924360319996;-23,5604790399996;88006.0;1.0;11.904.961
96534979000157;CENTRO DE PROMOCAO HUMANA N SRA APARECIDA JD PEDREIRA;CPHNSAPJDP;1994-06-15;não;;;PRACA DOM LUIZ DE MASCARENHAS49, JD PEDREIRA, São Paulo, SP, 04468020;S�o Paulo;SP;-46,6633826579996;-23,6918032319996;85112.0;1.0;11.904.961
619871000198;ACAMPAMENTO MONTE DAS OLIVEIRAS;;1995-03-16;não;;;AVENIDA NOVE DE JULHO4805, REPUBLICA, São Paulo, SP, 01407200;S�o Paulo;SP;-46,6784287639996;-23,5796535849996;87115.0;1.0;11.904.961
